customer_id,usemonth,count
IK299294,2018-06,1
IK299294,2018-07,2
IK299294,2018-08,3
IK299294,2018-09,1
IK306028,2018-04,3
IK306028,2018-05,2
IK306028,2018-06,6
IK306874,2018-04,3
IK306874,2018-05,6
IK306874,2018-06,5
IK306874,2018-07,4
IK306874,2018-08,6
IK306874,2018-09,2
IK306874,2018-10,4
IK306874,2018-11,3
IK306874,2018-12,3
IK306874,2019-01,1
IK306874,2019-02,5
IK306874,2019-03,6
IK311371,2018-05,10
IK311371,2018-06,7
IK311371,2018-07,10
IK311371,2018-08,6
IK311371,2018-09,5
IK311371,2018-10,1
IK311371,2018-11,3
IK311371,2018-12,4
IK311371,2019-01,5
IK311371,2019-02,2
IK311371,2019-03,3
IK313475,2018-04,4
IK313475,2018-05,5
IK313475,2018-06,4
IK313475,2018-07,3
IK313475,2018-08,5
IK313475,2018-09,7
IK313475,2018-10,7
IK313475,2018-11,5
IK313475,2018-12,7
IK313475,2019-01,7
IK313475,2019-02,6
IK313475,2019-03,7
IK315500,2018-04,9
IK315500,2018-05,11
IK315500,2018-06,5
IK315500,2018-07,9
IK315500,2018-08,9
IK315500,2018-09,8
IK315500,2018-10,6
IK315500,2018-11,6
IK315500,2018-12,8
IK315500,2019-01,6
IK315500,2019-02,4
IK315500,2019-03,6
IK316371,2019-02,9
IK316371,2019-03,8
IK317256,2018-06,7
IK317256,2018-07,6
IK317256,2018-08,5
IK317256,2018-09,6
IK317256,2018-10,5
IK317256,2018-11,1
IK317256,2018-12,3
IK320222,2018-04,6
IK320222,2018-05,4
IK320222,2018-06,3
IK320222,2018-07,3
IK320222,2018-08,5
IK320222,2018-09,7
IK320222,2018-10,4
IK320222,2018-11,6
IK320222,2018-12,5
IK320222,2019-01,4
IK320222,2019-02,6
IK320222,2019-03,3
IK322778,2018-06,10
IK322778,2018-07,10
IK322778,2018-08,7
IK322778,2018-09,7
IK322778,2018-10,8
IK322778,2018-11,8
IK322778,2018-12,10
IK322778,2019-01,5
IK322778,2019-02,10
IK322778,2019-03,6
IK323315,2018-04,4
IK323315,2018-05,2
IK323315,2018-06,2
IK323315,2018-07,2
IK323455,2018-04,3
IK323455,2018-05,3
IK323455,2018-06,5
IK323455,2018-07,6
IK323455,2018-08,4
IK323455,2018-09,4
IK323455,2018-10,2
IK323455,2018-11,2
IK323455,2018-12,4
IK323455,2019-01,7
IK323455,2019-02,5
IK323455,2019-03,5
IK324758,2018-04,4
IK324758,2018-05,3
IK324758,2018-06,4
IK324758,2018-07,5
IK324758,2018-08,3
IK324758,2018-09,3
IK324758,2018-10,7
IK324758,2018-11,2
IK324758,2018-12,6
IK324758,2019-01,1
IK324758,2019-02,1
IK324758,2019-03,6
IK326206,2018-12,8
IK326206,2019-01,9
IK326206,2019-02,7
IK326206,2019-03,7
IK328604,2018-04,4
IK328604,2018-05,4
IK331136,2018-04,6
IK331136,2018-05,3
IK331136,2018-06,2
IK331136,2018-07,3
IK331136,2018-08,4
IK331136,2018-09,6
IK331136,2018-10,6
IK331136,2018-11,4
IK331136,2018-12,6
IK331136,2019-01,4
IK331136,2019-02,4
IK331136,2019-03,5
IK331285,2018-06,7
IK331285,2018-07,3
IK331285,2018-08,3
IK331285,2018-09,4
IK331582,2018-04,3
IK331582,2018-05,1
IK339856,2018-04,4
IK339856,2018-05,4
IK339856,2018-06,2
IK339856,2018-07,6
IK339856,2018-08,6
IK339856,2018-09,2
IK339856,2018-10,3
IK339856,2018-11,7
IK339856,2018-12,4
IK339856,2019-01,5
IK339856,2019-02,4
IK339856,2019-03,5
IK341016,2018-04,1
IK342588,2018-08,11
IK342588,2018-09,8
IK342588,2018-10,6
IK342588,2018-11,3
IK342588,2018-12,2
IK342588,2019-01,5
IK342588,2019-02,2
IK342588,2019-03,1
IK351092,2018-04,7
IK351092,2018-05,10
IK351092,2018-06,8
IK351092,2018-07,10
IK351092,2018-08,7
IK351092,2018-09,6
IK351092,2018-10,10
IK351092,2018-11,9
IK351092,2018-12,4
IK351092,2019-01,8
IK351092,2019-02,4
IK351092,2019-03,5
IK351199,2018-04,3
IK351199,2018-05,7
IK351199,2018-06,6
IK351199,2018-07,5
IK351199,2018-08,4
IK351199,2018-09,3
IK351199,2018-10,4
IK351199,2018-11,1
IK351199,2018-12,2
IK351897,2018-04,8
IK351897,2018-05,3
IK351897,2018-06,4
IK351897,2018-07,6
IK351897,2018-08,4
IK351897,2018-09,5
IK351897,2018-10,2
IK351897,2018-11,3
IK351897,2018-12,3
IK351897,2019-01,7
IK351897,2019-02,4
IK351897,2019-03,3
IK352765,2018-04,9
IK352765,2018-05,9
IK352765,2018-06,7
IK352765,2018-07,9
IK352765,2018-08,8
IK352765,2018-09,7
IK352765,2018-10,7
IK352765,2018-11,6
IK352765,2018-12,6
IK352765,2019-01,7
IK352765,2019-02,6
IK352765,2019-03,7
IK354474,2018-12,9
IK354474,2019-01,9
IK354474,2019-02,8
IK354474,2019-03,6
IK356680,2018-05,11
IK356680,2018-06,10
IK356680,2018-07,8
IK356680,2018-08,9
IK356680,2018-09,9
IK356680,2018-10,10
IK356680,2018-11,8
IK356680,2018-12,8
IK356680,2019-01,8
IK356680,2019-02,3
IK356680,2019-03,7
IK357051,2018-04,4
IK357051,2018-05,3
IK357051,2018-06,6
IK357051,2018-07,8
IK357051,2018-08,2
IK357051,2018-09,2
IK357051,2018-10,4
IK357051,2018-11,5
IK357051,2018-12,6
IK357051,2019-01,3
IK357051,2019-02,5
IK357051,2019-03,3
IK357517,2018-10,7
IK357517,2018-11,6
IK357517,2018-12,3
IK357517,2019-01,3
IK357517,2019-02,2
IK357689,2018-04,3
IK357689,2018-05,1
IK357689,2018-06,4
IK357689,2018-07,4
IK357689,2018-08,3
IK357689,2018-09,4
IK357689,2018-10,6
IK357689,2018-11,4
IK357689,2018-12,4
IK357689,2019-01,4
IK357689,2019-02,5
IK357689,2019-03,6
IK359438,2018-04,7
IK359438,2018-05,4
IK359438,2018-06,6
IK359438,2018-07,7
IK359438,2018-08,5
IK359438,2018-09,7
IK359438,2018-10,2
IK359438,2018-11,6
IK359438,2018-12,5
IK359438,2019-01,5
IK359438,2019-02,3
IK359438,2019-03,6
IK364005,2018-06,12
IK364005,2018-07,9
IK364005,2018-08,7
IK364005,2018-09,8
IK364005,2018-10,10
IK364005,2018-11,9
IK364005,2018-12,7
IK364005,2019-01,9
IK364005,2019-02,9
IK364005,2019-03,5
IK368409,2018-04,2
IK371201,2018-04,7
IK371201,2018-05,7
IK371201,2018-06,6
IK371201,2018-07,2
IK371201,2018-08,6
IK371201,2018-09,5
IK371201,2018-10,4
IK371201,2018-11,6
IK371201,2018-12,2
IK371201,2019-01,5
IK371201,2019-02,4
IK371201,2019-03,7
IK372117,2019-03,9
IK373014,2018-04,6
IK373014,2018-05,7
IK373014,2018-06,6
IK373014,2018-07,6
IK373014,2018-08,7
IK373014,2018-09,4
IK373014,2018-10,7
IK373014,2018-11,9
IK373014,2018-12,7
IK373014,2019-01,8
IK373014,2019-02,5
IK373014,2019-03,4
IK373678,2018-04,5
IK373678,2018-05,6
IK373678,2018-06,3
IK373678,2018-07,5
IK373678,2018-08,5
IK373678,2018-09,5
IK373678,2018-10,4
IK373678,2018-11,2
IK373678,2018-12,6
IK373678,2019-01,6
IK373678,2019-02,6
IK373678,2019-03,6
IK376325,2018-04,7
IK376325,2018-05,8
IK376325,2018-06,3
IK376325,2018-07,6
IK376325,2018-08,3
IK376325,2018-09,8
IK376325,2018-10,5
IK376325,2018-11,2
IK376325,2018-12,4
IK376325,2019-01,3
IK376325,2019-02,7
IK376325,2019-03,5
IK377339,2018-08,11
IK377339,2018-09,4
IK377339,2018-10,5
IK377403,2018-04,1
IK377403,2018-05,5
IK377403,2018-06,4
IK377403,2018-07,4
IK377403,2018-08,5
IK377403,2018-09,5
IK377403,2018-10,3
IK377403,2018-11,4
IK377403,2018-12,4
IK377403,2019-01,5
IK377403,2019-02,6
IK377403,2019-03,7
IK379208,2018-04,9
IK379208,2018-05,6
IK379208,2018-06,7
IK379208,2018-07,8
IK379208,2018-08,7
IK379208,2018-09,8
IK379208,2018-10,7
IK379208,2018-11,7
IK379208,2018-12,3
IK379208,2019-01,5
IK379208,2019-02,5
IK379208,2019-03,7
IK387954,2018-04,5
IK387954,2018-05,8
IK387954,2018-06,8
IK387954,2018-07,6
IK387954,2018-08,5
IK387954,2018-09,5
IK387954,2018-10,7
IK387954,2018-11,7
IK387954,2018-12,6
IK387954,2019-01,7
IK387954,2019-02,5
IK387954,2019-03,6
IK390163,2018-04,5
IK390163,2018-05,4
IK390163,2018-06,6
IK390163,2018-07,7
IK390163,2018-08,5
IK390163,2018-09,2
IK390163,2018-10,4
IK390163,2018-11,4
IK390163,2018-12,6
IK390163,2019-01,2
IK390163,2019-02,2
IK390163,2019-03,6
IK391344,2018-04,5
IK391344,2018-05,6
IK391344,2018-06,5
IK391344,2018-07,5
IK391344,2018-08,6
IK391344,2018-09,5
IK391344,2018-10,3
IK391344,2018-11,3
IK391344,2018-12,4
IK391344,2019-01,5
IK391344,2019-02,7
IK391344,2019-03,3
IK395179,2018-04,8
IK395179,2018-05,8
IK395179,2018-06,7
IK395179,2018-07,4
IK395179,2018-08,5
IK395179,2018-09,5
IK395179,2018-10,1
IK395179,2018-11,4
IK395179,2018-12,5
IK395179,2019-01,2
IK395179,2019-02,4
IK395179,2019-03,6
IK396673,2018-04,5
IK396673,2018-05,4
IK396673,2018-06,8
IK396673,2018-07,5
IK396673,2018-08,5
IK396673,2018-09,6
IK396673,2018-10,5
IK396673,2018-11,3
IK396673,2018-12,3
IK396673,2019-01,3
IK396673,2019-02,3
IK396673,2019-03,6
IK398825,2018-04,11
IK398825,2018-05,9
IK398825,2018-06,7
IK398825,2018-07,10
IK398825,2018-08,8
IK398825,2018-09,7
IK398825,2018-10,6
IK398825,2018-11,5
IK398825,2018-12,5
IK398825,2019-01,8
IK398825,2019-02,8
IK398825,2019-03,10
IK403801,2018-04,8
IK403801,2018-05,5
IK403801,2018-06,7
IK403801,2018-07,3
IK403801,2018-08,2
IK403801,2018-09,6
IK403801,2018-10,3
IK403801,2018-11,5
IK403801,2018-12,3
IK406947,2018-12,6
IK406947,2019-01,10
IK406947,2019-02,9
IK406947,2019-03,8
IK407338,2018-04,7
IK407338,2018-05,5
IK407338,2018-06,6
IK407338,2018-07,6
IK407338,2018-08,7
IK407338,2018-09,1
IK407338,2018-10,6
IK407338,2018-11,6
IK407338,2018-12,5
IK407338,2019-01,6
IK407338,2019-02,7
IK407338,2019-03,6
IK407687,2018-04,6
IK407687,2018-05,6
IK407687,2018-06,7
IK407687,2018-07,7
IK407687,2018-08,3
IK407687,2018-09,3
IK407687,2018-10,3
IK407687,2018-11,1
IK407687,2018-12,3
IK407687,2019-01,3
IK407687,2019-02,3
IK407687,2019-03,2
IK417386,2018-04,5
IK417386,2018-05,5
IK417386,2018-06,4
IK417386,2018-07,7
IK417386,2018-08,2
IK417386,2018-09,7
IK417386,2018-10,5
IK417386,2018-11,3
IK417386,2018-12,3
IK417386,2019-01,4
IK417386,2019-02,3
IK417386,2019-03,6
IK418585,2018-12,10
IK418585,2019-01,4
IK418585,2019-02,3
IK418585,2019-03,3
IK429188,2018-12,7
IK429188,2019-01,9
IK429188,2019-02,6
IK429188,2019-03,8
IK429268,2018-04,7
IK429268,2018-05,9
IK429268,2018-06,8
IK429268,2018-07,7
IK429268,2018-08,10
IK429268,2018-09,7
IK429268,2018-10,6
IK429268,2018-11,6
IK429268,2018-12,7
IK429268,2019-01,8
IK429268,2019-02,9
IK429268,2019-03,6
IK429683,2018-09,9
IK429683,2018-10,9
IK429683,2018-11,10
IK429683,2018-12,9
IK429683,2019-01,11
IK429683,2019-02,6
IK429683,2019-03,6
IK430848,2018-04,7
IK430848,2018-05,7
IK430848,2018-06,7
IK430848,2018-07,4
IK430848,2018-08,2
IK430848,2018-09,3
IK430848,2018-10,2
IK431402,2018-04,4
IK431402,2018-05,4
IK431402,2018-06,4
IK431402,2018-07,4
IK431402,2018-08,4
IK431402,2018-09,4
IK431402,2018-10,2
IK431402,2018-11,6
IK431402,2018-12,5
IK431402,2019-01,4
IK431402,2019-02,6
IK431402,2019-03,1
IK432403,2018-04,5
IK432403,2018-05,3
IK432403,2018-06,2
IK432403,2018-07,1
IK433428,2018-04,5
IK433428,2018-05,2
IK433428,2018-06,6
IK433428,2018-07,5
IK433428,2018-08,4
IK433428,2018-09,1
IK433428,2018-10,5
IK433428,2018-11,3
IK433428,2018-12,5
IK433428,2019-01,6
IK433428,2019-02,5
IK433428,2019-03,4
IK437465,2018-12,9
IK437465,2019-01,5
IK437465,2019-02,8
IK437465,2019-03,8
IK438932,2018-04,4
IK438932,2018-05,5
IK438932,2018-06,5
IK438932,2018-07,5
IK438932,2018-08,7
IK438932,2018-09,5
IK438932,2018-10,6
IK438932,2018-11,3
IK438932,2018-12,4
IK438932,2019-01,4
IK438932,2019-02,5
IK438932,2019-03,6
IK439676,2019-03,10
IK446361,2018-04,4
IK446361,2018-05,5
IK446361,2018-06,5
IK446361,2018-07,4
IK446361,2018-08,4
IK446361,2018-09,6
IK446361,2018-10,3
IK446361,2018-11,3
IK446361,2018-12,5
IK446361,2019-01,5
IK446361,2019-02,7
IK446361,2019-03,4
IK446815,2018-04,7
IK446815,2018-05,5
IK446815,2018-06,5
IK446815,2018-07,9
IK446815,2018-08,4
IK446815,2018-09,2
IK446815,2018-10,3
IK446815,2018-11,6
IK446815,2018-12,5
IK446815,2019-01,6
IK446815,2019-02,6
IK446815,2019-03,6
IK448722,2018-12,10
IK448722,2019-01,6
IK448722,2019-02,7
IK448722,2019-03,9
IK452215,2018-04,10
IK452215,2018-05,7
IK452215,2018-06,7
IK452215,2018-07,8
IK452215,2018-08,9
IK452215,2018-09,7
IK452215,2018-10,8
IK452215,2018-11,6
IK452215,2018-12,8
IK452215,2019-01,6
IK452215,2019-02,7
IK452215,2019-03,4
IK452483,2019-01,11
IK452483,2019-02,3
IK452483,2019-03,2
IK452806,2018-04,6
IK452806,2018-05,5
IK452806,2018-06,6
IK452806,2018-07,6
IK452806,2018-08,6
IK452806,2018-09,8
IK452806,2018-10,6
IK452806,2018-11,6
IK452806,2018-12,5
IK452806,2019-01,5
IK452806,2019-02,7
IK452806,2019-03,4
IK453226,2018-06,7
IK453226,2018-07,8
IK453226,2018-08,8
IK453226,2018-09,6
IK453226,2018-10,7
IK453226,2018-11,8
IK453226,2018-12,5
IK453226,2019-01,8
IK453226,2019-02,8
IK453226,2019-03,5
IK453330,2018-04,4
IK453330,2018-05,6
IK453330,2018-06,3
IK453330,2018-07,5
IK453330,2018-08,4
IK453330,2018-09,4
IK453330,2018-10,4
IK453330,2018-11,5
IK453330,2018-12,7
IK453330,2019-01,5
IK453330,2019-02,6
IK453330,2019-03,1
IK460546,2018-04,4
IK460685,2018-04,5
IK460685,2018-05,6
IK460685,2018-06,6
IK460685,2018-07,8
IK460685,2018-08,6
IK460685,2018-09,8
IK460685,2018-10,4
IK460685,2018-11,8
IK460685,2018-12,6
IK460685,2019-01,5
IK460685,2019-02,5
IK460685,2019-03,5
IK461350,2018-04,6
IK461350,2018-05,5
IK461350,2018-06,4
IK461350,2018-07,6
IK461350,2018-08,5
IK461350,2018-09,5
IK461350,2018-10,4
IK461350,2018-11,4
IK461350,2018-12,6
IK461350,2019-01,6
IK461350,2019-02,6
IK461350,2019-03,6
IK461411,2018-04,6
IK461411,2018-05,4
IK461411,2018-06,4
IK461411,2018-07,5
IK461411,2018-08,3
IK461411,2018-09,6
IK461411,2018-10,4
IK461411,2018-11,5
IK461411,2018-12,7
IK461411,2019-01,7
IK461411,2019-02,5
IK461411,2019-03,2
IK462603,2018-04,9
IK462603,2018-05,7
IK462603,2018-06,8
IK462603,2018-07,8
IK462603,2018-08,5
IK462603,2018-09,4
IK462603,2018-10,6
IK462603,2018-11,4
IK462603,2018-12,6
IK462603,2019-01,2
IK462603,2019-02,6
IK462603,2019-03,4
IK466976,2018-12,8
IK466976,2019-01,10
IK466976,2019-02,7
IK466976,2019-03,6
IK468230,2018-04,9
IK468230,2018-05,6
IK468230,2018-06,5
IK468230,2018-07,5
IK468230,2018-08,5
IK468230,2018-09,6
IK468230,2018-10,5
IK468230,2018-11,6
IK468230,2018-12,4
IK468230,2019-01,7
IK468230,2019-02,5
IK468230,2019-03,3
IK473112,2019-03,5
IK477438,2018-04,8
IK477438,2018-05,5
IK477438,2018-06,5
IK477438,2018-07,4
IK477438,2018-08,8
IK477438,2018-09,7
IK477438,2018-10,4
IK477438,2018-11,2
IK477438,2018-12,4
IK477438,2019-01,4
IK477438,2019-02,2
IK477438,2019-03,6
IK478859,2018-04,5
IK478859,2018-05,7
IK478859,2018-06,8
IK478859,2018-07,5
IK478859,2018-08,4
IK478859,2018-09,7
IK478859,2018-10,3
IK478859,2018-11,3
IK478859,2018-12,5
IK478859,2019-01,3
IK478859,2019-02,7
IK478859,2019-03,6
IK480015,2018-04,7
IK480015,2018-05,9
IK480015,2018-06,9
IK480015,2018-07,7
IK480015,2018-08,7
IK480015,2018-09,8
IK480015,2018-10,6
IK480015,2018-11,4
IK480015,2018-12,6
IK480015,2019-01,5
IK480015,2019-02,7
IK480015,2019-03,7
IK491887,2018-04,9
IK491887,2018-05,7
IK491887,2018-06,7
IK491887,2018-07,6
IK491887,2018-08,5
IK491887,2018-09,3
IK491887,2018-10,2
IK491887,2018-11,5
IK491887,2018-12,2
IK491887,2019-01,3
IK508589,2018-04,4
IK508589,2018-05,2
IK508589,2018-06,8
IK508589,2018-07,2
IK508589,2018-08,7
IK508589,2018-09,5
IK508589,2018-10,6
IK508589,2018-11,5
IK508589,2018-12,2
IK508589,2019-01,3
IK508589,2019-02,5
IK508589,2019-03,6
IK510241,2018-04,7
IK510241,2018-05,5
IK510241,2018-06,7
IK510241,2018-07,5
IK510241,2018-08,5
IK510241,2018-09,5
IK510241,2018-10,7
IK510241,2018-11,6
IK510241,2018-12,7
IK510241,2019-01,6
IK510241,2019-02,9
IK510241,2019-03,5
IK510899,2019-01,11
IK510899,2019-02,8
IK510899,2019-03,10
IK511263,2018-04,7
IK511263,2018-05,6
IK511263,2018-06,4
IK511263,2018-07,2
IK511263,2018-08,1
IK511263,2018-09,2
IK511263,2018-10,3
IK511263,2018-11,2
IK514038,2018-04,4
IK514038,2018-05,2
IK514038,2018-06,1
IK514038,2018-07,4
IK514038,2018-08,4
IK514038,2018-09,4
IK515733,2018-12,11
IK515733,2019-01,9
IK515733,2019-02,8
IK515733,2019-03,8
IK516783,2018-04,6
IK516783,2018-05,7
IK516783,2018-06,5
IK516783,2018-07,6
IK516783,2018-08,9
IK516783,2018-09,7
IK516783,2018-10,6
IK516783,2018-11,10
IK516783,2018-12,6
IK516783,2019-01,8
IK516783,2019-02,5
IK516783,2019-03,3
IK516841,2018-04,6
IK516841,2018-05,4
IK516841,2018-06,4
IK516841,2018-07,5
IK516841,2018-08,4
IK516841,2018-09,5
IK516841,2018-10,3
IK516841,2018-11,5
IK516841,2018-12,5
IK516841,2019-01,4
IK516841,2019-02,5
IK516841,2019-03,5
IK518694,2018-04,4
IK518694,2018-05,5
IK518694,2018-06,6
IK518694,2018-07,6
IK518694,2018-08,6
IK518694,2018-09,5
IK518694,2018-10,5
IK518694,2018-11,4
IK518694,2018-12,8
IK518694,2019-01,4
IK518694,2019-02,3
IK518694,2019-03,6
IK518800,2018-04,5
IK518800,2018-05,8
IK518800,2018-06,6
IK518800,2018-07,1
IK518800,2018-08,1
IK518800,2018-09,4
IK518800,2018-10,6
IK518800,2018-11,2
IK519538,2018-07,8
IK519538,2018-08,4
IK519538,2018-09,6
IK519538,2018-10,9
IK519538,2018-11,3
IK519538,2018-12,1
IK519538,2019-01,3
IK519538,2019-02,2
IK519538,2019-03,2
IK520591,2018-04,6
IK520591,2018-05,2
IK520591,2018-06,6
IK520591,2018-07,4
IK520591,2018-08,5
IK520591,2018-09,5
IK520591,2018-10,5
IK520591,2018-11,2
IK520591,2018-12,7
IK520591,2019-01,7
IK520591,2019-02,4
IK520591,2019-03,5
IK524314,2018-04,4
IK524314,2018-05,1
IK525000,2018-04,6
IK525000,2018-05,1
IK525000,2018-06,3
IK525000,2018-07,4
IK525000,2018-08,5
IK525000,2018-09,3
IK526507,2018-04,4
IK526507,2018-05,2
IK528327,2018-04,8
IK528327,2018-05,6
IK528327,2018-06,6
IK528327,2018-07,3
IK528327,2018-08,4
IK528327,2018-09,3
IK528327,2018-10,2
IK528327,2018-11,6
IK529990,2018-04,8
IK529990,2018-05,8
IK529990,2018-06,9
IK529990,2018-07,7
IK529990,2018-08,7
IK529990,2018-09,5
IK529990,2018-10,7
IK529990,2018-11,7
IK529990,2018-12,7
IK529990,2019-01,2
IK529990,2019-02,5
IK529990,2019-03,6
IK534014,2018-04,3
IK534014,2018-05,4
IK534014,2018-06,2
IK534014,2018-07,4
IK534014,2018-08,3
IK534014,2018-09,5
IK534014,2018-10,5
IK534014,2018-11,3
IK534014,2018-12,6
IK534014,2019-01,2
IK534014,2019-02,3
IK534014,2019-03,4
IK537890,2018-07,8
IK537890,2018-08,9
IK537890,2018-09,9
IK537890,2018-10,8
IK537890,2018-11,9
IK537890,2018-12,10
IK537890,2019-01,6
IK537890,2019-02,6
IK537890,2019-03,10
IK539935,2019-02,8
IK539935,2019-03,7
IK540492,2018-04,4
IK540492,2018-05,6
IK540492,2018-06,6
IK540492,2018-07,8
IK540492,2018-08,4
IK540492,2018-09,6
IK540492,2018-10,5
IK540492,2018-11,5
IK540492,2018-12,4
IK540492,2019-01,4
IK540492,2019-02,8
IK540492,2019-03,4
IK548249,2018-06,10
IK548249,2018-07,8
IK548249,2018-08,6
IK548249,2018-09,4
IK548249,2018-10,6
IK548249,2018-11,4
IK548249,2018-12,3
IK548249,2019-01,2
IK548249,2019-02,1
IK548249,2019-03,3
IK549010,2018-04,2
IK549613,2018-04,7
IK549613,2018-05,9
IK549613,2018-06,8
IK549613,2018-07,7
IK549613,2018-08,2
IK549613,2018-09,7
IK549613,2018-10,4
IK549613,2018-11,1
IK549613,2018-12,1
IK549613,2019-01,2
IK549613,2019-02,6
IK549613,2019-03,2
IK552505,2018-04,7
IK552505,2018-05,7
IK552505,2018-06,5
IK552505,2018-07,3
IK552505,2018-08,5
IK552505,2018-09,5
IK552505,2018-10,6
IK552505,2018-11,6
IK552505,2018-12,5
IK552505,2019-01,5
IK552505,2019-02,3
IK552505,2019-03,5
IK552816,2018-04,9
IK552816,2018-05,5
IK552816,2018-06,4
IK552816,2018-07,2
IK552816,2018-08,2
IK552816,2018-09,3
IK552971,2018-04,8
IK552971,2018-05,5
IK552971,2018-06,3
IK552971,2018-07,3
IK552971,2018-08,3
IK555274,2018-04,6
IK555274,2018-05,5
IK555274,2018-06,6
IK555274,2018-07,5
IK555274,2018-08,6
IK555274,2018-09,5
IK555274,2018-10,5
IK555274,2018-11,2
IK555274,2018-12,1
IK555274,2019-01,2
IK555274,2019-02,1
IK557821,2018-04,4
IK557821,2018-05,4
IK557821,2018-06,8
IK557821,2018-07,4
IK557821,2018-08,5
IK557821,2018-09,9
IK557821,2018-10,5
IK557821,2018-11,3
IK557821,2018-12,6
IK557821,2019-01,8
IK557821,2019-02,6
IK557821,2019-03,3
IK559274,2018-04,3
IK559274,2018-05,5
IK559274,2018-06,5
IK559274,2018-07,7
IK559274,2018-08,4
IK559274,2018-09,3
IK559274,2018-10,6
IK559274,2018-11,5
IK559274,2018-12,1
IK559274,2019-01,7
IK559274,2019-02,3
IK559274,2019-03,2
IK559596,2018-04,5
IK559596,2018-05,4
IK559596,2018-06,6
IK559596,2018-07,6
IK559596,2018-08,4
IK559596,2018-09,4
IK559596,2018-10,4
IK559596,2018-11,3
IK559596,2018-12,4
IK559596,2019-01,3
IK559596,2019-02,7
IK559596,2019-03,5
IK560712,2018-04,7
IK560712,2018-05,5
IK560712,2018-06,9
IK560712,2018-07,4
IK560712,2018-08,8
IK560712,2018-09,7
IK560712,2018-10,7
IK560712,2018-11,8
IK560712,2018-12,3
IK560712,2019-01,6
IK560712,2019-02,7
IK560712,2019-03,4
IK560941,2018-04,6
IK560941,2018-05,6
IK560941,2018-06,6
IK560941,2018-07,3
IK560941,2018-08,4
IK560941,2018-09,5
IK560941,2018-10,3
IK560941,2018-11,3
IK560941,2018-12,5
IK560941,2019-01,5
IK560941,2019-02,4
IK560941,2019-03,6
IK562556,2018-10,7
IK562556,2018-11,11
IK562556,2018-12,8
IK562556,2019-01,8
IK562556,2019-02,7
IK562556,2019-03,8
IK562610,2018-12,10
IK562610,2019-01,3
IK562610,2019-02,4
IK566847,2018-07,8
IK566847,2018-08,3
IK566847,2018-09,4
IK566847,2018-10,4
IK566847,2018-11,2
IK568374,2019-01,8
IK568374,2019-02,7
IK568374,2019-03,7
IK569155,2018-04,7
IK569155,2018-05,6
IK569155,2018-06,4
IK569155,2018-07,8
IK569155,2018-08,7
IK569155,2018-09,4
IK569155,2018-10,5
IK569155,2018-11,4
IK569155,2018-12,4
IK569155,2019-01,5
IK569155,2019-02,4
IK569155,2019-03,1
IK571566,2018-04,5
IK571566,2018-05,6
IK571566,2018-06,4
IK571566,2018-07,6
IK571566,2018-08,4
IK571566,2018-09,3
IK571566,2018-10,4
IK571566,2018-11,2
IK571566,2018-12,5
IK571566,2019-01,5
IK571566,2019-02,6
IK571566,2019-03,6
IK572153,2018-04,7
IK572153,2018-05,6
IK572153,2018-06,6
IK572153,2018-07,8
IK572153,2018-08,4
IK572153,2018-09,5
IK572153,2018-10,4
IK572153,2018-11,6
IK572153,2018-12,6
IK572153,2019-01,2
IK572153,2019-02,3
IK572153,2019-03,3
IK572159,2018-04,7
IK572159,2018-05,5
IK572159,2018-06,4
IK572159,2018-07,4
IK572159,2018-08,3
IK572159,2018-09,7
IK572159,2018-10,6
IK572159,2018-11,4
IK572159,2018-12,6
IK572159,2019-01,6
IK572159,2019-02,5
IK572159,2019-03,6
IK574425,2018-04,8
IK574425,2018-05,7
IK574425,2018-06,8
IK574425,2018-07,8
IK574425,2018-08,5
IK574425,2018-09,4
IK574425,2018-10,5
IK574425,2018-11,5
IK574425,2018-12,6
IK574425,2019-01,7
IK574425,2019-02,7
IK574425,2019-03,7
IK574479,2018-04,6
IK574479,2018-05,6
IK574479,2018-06,6
IK574479,2018-07,8
IK574479,2018-08,5
IK574479,2018-09,5
IK574479,2018-10,4
IK574479,2018-11,6
IK574479,2018-12,4
IK574479,2019-01,6
IK574479,2019-02,7
IK574479,2019-03,7
IK575241,2018-05,5
IK575241,2018-06,6
IK575241,2018-07,5
IK575241,2018-08,6
IK575241,2018-09,4
IK575241,2018-10,4
IK575241,2018-11,3
IK575241,2018-12,3
IK575241,2019-01,2
IK575241,2019-02,1
IK575252,2018-04,4
IK575252,2018-05,3
IK575252,2018-06,6
IK575252,2018-07,2
IK575252,2018-08,2
IK575252,2018-09,3
IK575556,2018-11,10
IK575556,2018-12,7
IK575556,2019-01,10
IK575556,2019-02,4
IK575556,2019-03,6
IK577493,2018-04,8
IK577493,2018-05,8
IK577493,2018-06,7
IK577493,2018-07,7
IK577493,2018-08,6
IK577493,2018-09,5
IK577493,2018-10,4
IK577493,2018-11,6
IK577493,2018-12,7
IK577493,2019-01,4
IK577493,2019-02,5
IK577493,2019-03,4
IK578389,2018-07,8
IK578389,2018-08,6
IK578389,2018-09,1
IK578389,2018-10,5
IK578389,2018-11,2
IK578389,2018-12,1
IK578389,2019-01,2
IK578389,2019-02,3
IK580114,2018-04,4
IK580114,2018-05,5
IK580114,2018-06,4
IK580114,2018-07,5
IK580114,2018-08,5
IK580114,2018-09,6
IK580114,2018-10,8
IK580114,2018-11,3
